"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2017","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.16",""
"SURVEY","2017","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.18",""
"SURVEY","2017","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.27",""
"SURVEY","2017","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.29",""
"SURVEY","2017","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.25",""
"SURVEY","2016","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.19",""
"SURVEY","2016","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.09",""
"SURVEY","2016","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.2",""
"SURVEY","2016","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.17",""
"SURVEY","2016","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.19",""
"SURVEY","2016","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.09",""
"SURVEY","2016","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.14",""
"SURVEY","2016","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.16",""
"SURVEY","2016","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.17",""
"SURVEY","2016","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.21",""
"SURVEY","2016","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.2",""
"SURVEY","2016","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.15",""
"SURVEY","2015","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.12",""
"SURVEY","2015","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.12",""
"SURVEY","2015","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.14",""
"SURVEY","2015","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.09",""
"SURVEY","2015","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.12",""
"SURVEY","2015","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.04",""
"SURVEY","2015","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.09",""
"SURVEY","2015","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.07",""
"SURVEY","2015","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.11",""
"SURVEY","2015","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.17",""
"SURVEY","2015","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.19",""
"SURVEY","2015","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.18",""
"SURVEY","2014","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.99",""
"SURVEY","2014","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.98",""
"SURVEY","2014","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.1",""
"SURVEY","2014","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.01",""
"SURVEY","2014","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2014","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.95",""
"SURVEY","2014","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.99",""
"SURVEY","2014","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.98",""
"SURVEY","2014","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.97",""
"SURVEY","2014","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.07",""
"SURVEY","2014","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.07",""
"SURVEY","2014","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.99",""
"SURVEY","2013","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.91",""
"SURVEY","2013","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.9",""
"SURVEY","2013","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.99",""
"SURVEY","2013","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.91",""
"SURVEY","2013","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.92",""
"SURVEY","2013","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.84",""
"SURVEY","2013","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.88",""
"SURVEY","2013","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.88",""
"SURVEY","2013","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.87",""
"SURVEY","2013","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.01",""
"SURVEY","2013","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","6.01",""
"SURVEY","2013","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.95",""
"SURVEY","2012","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.83",""
"SURVEY","2012","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.81",""
"SURVEY","2012","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.91",""
"SURVEY","2012","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.83",""
"SURVEY","2012","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.84",""
"SURVEY","2012","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.77",""
"SURVEY","2012","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.86",""
"SURVEY","2012","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.81",""
"SURVEY","2012","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.83",""
"SURVEY","2012","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.95",""
"SURVEY","2012","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.95",""
"SURVEY","2012","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.88",""
"SURVEY","2011","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.76",""
"SURVEY","2011","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.78",""
"SURVEY","2011","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.79",""
"SURVEY","2011","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.76",""
"SURVEY","2011","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.85",""
"SURVEY","2011","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.77",""
"SURVEY","2011","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.81",""
"SURVEY","2011","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.75",""
"SURVEY","2011","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.81",""
"SURVEY","2011","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.82",""
"SURVEY","2011","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.88",""
"SURVEY","2011","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.87",""
"SURVEY","2010","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.68",""
"SURVEY","2010","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.57",""
"SURVEY","2010","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.85",""
"SURVEY","2010","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.62",""
"SURVEY","2010","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.64",""
"SURVEY","2010","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.59",""
"SURVEY","2010","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.63",""
"SURVEY","2010","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.64",""
"SURVEY","2010","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.71",""
"SURVEY","2010","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.88",""
"SURVEY","2010","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.87",""
"SURVEY","2010","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.74",""
"SURVEY","2009","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.57",""
"SURVEY","2009","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.56",""
"SURVEY","2009","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.65",""
"SURVEY","2009","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.54",""
"SURVEY","2009","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.56",""
"SURVEY","2009","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.54",""
"SURVEY","2009","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.53",""
"SURVEY","2009","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.55",""
"SURVEY","2009","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.59",""
"SURVEY","2009","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.68",""
"SURVEY","2009","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.67",""
"SURVEY","2009","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.62",""
"SURVEY","2008","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.59",""
"SURVEY","2008","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.57",""
"SURVEY","2008","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.56",""
"SURVEY","2008","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.53",""
"SURVEY","2008","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.57",""
"SURVEY","2008","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.54",""
